자원번호,자원명,분류
72698,Daejeonia ginsenosidivorans,Bacteria
72699,Flavobacterium hankyongi,Bacteria
72700,Mucilaginibacter ginsenosidivorans,Bacteria
72701,Mucilaginibacter ginsenosidivorax,Bacteria
72702,Niabella ginsenosidivorans,Bacteria
72704,Sphingomonas aquatica,Bacteria
72705,Sphingomonas hankyongensis,Bacteria
72707,Pseudobacter ginsenosidimutans,Bacteria
72710,Pseudaminobacter granuli,Bacteria
72712,Ciceribacter azotifigens,Bacteria
72713,Sphingomonas ginsenosidivorax,Bacteria
72715,Phenylobacterium hankyongense,Bacteria
72716,Phenylobacterium aquaticum,Bacteria
72717,Brevundimonas fluminis,Bacteria
72718,Paraburkholderia azotifigens,Bacteria
72720,Caballeronia ginsengisoli,Bacteria
72721,Lysobacter hankyongensis,Bacteria
72722,Lysobacter sediminicola,Bacteria
15940,Caproiciproducens galactitolivorans,Bacteria
72724,Enterovirga aerilata,Bacteria
49497,Nakamurella aerolata,Bacteria
72731,Schlegelella koreensis,Bacteria
49353,Flexivirga aerilata,Bacteria
49355,Knoellia koreensis,Bacteria
72732,Muricauda ochracea,Bacteria
72733,Methylolobus aquaticus,Bacteria
72735,Craterilacuibacter sinensis,Bacteria
72737,Gimesia benthica,Bacteria
72738,Alterinioella nitratireducens,Bacteria
72739,Dyadobacter sandarakinus,Bacteria
72740,Sinomicrobium weinanense,Bacteria
72741,Aquabacterium terrae,Bacteria
72742,Caenimonas soli,Bacteria
72743,Donghicola mangrovi,Bacteria
49357,Microbacterium karelineae,Bacteria
72746,Alkalicaulis satelles,Bacteria
72750,Parathalassolituus penaei,Bacteria
15944,Peptoniphilus faecalis,Bacteria
15945,"""Anaerococcus faecalis""",Bacteria
15946,Faecalicatena faecalis,Bacteria
49359,Lacisediminihabitans profunda,Bacteria
49362,Actinotalea soli,Bacteria
72761,Flocculibacter collagenilyticus,Bacteria
72764,Aequorivita lutea,Bacteria
72766,Kaistella gelatinilytica,Bacteria
72768,Rhizobium arsenicireducens,Bacteria
49364,Nocardioides luti,Bacteria
72777,Xanthobacter oligotrophicus,Bacteria
72779,Spirosoma arboris,Bacteria
72780,Hymenobacter ginkgonis,Bacteria
72782,Mucilaginibacter ginkgonis,Bacteria
15948,Romboutsia faecis,Bacteria
15949,Streptococcus hominis,Bacteria
15954,Zhenhengia yiwuensis,Bacteria
15956,Coprococcus hominis,Bacteria
15957,Pararoseburia lenta,Bacteria
15964,Bacteroides hominis,Bacteria
15973,Paenibacillus brevis,Bacteria
15974,Alkaliphilus flagellatus,Bacteria
15975,Clostridium simiarum,Bacteria
15976,Dysosmobacter acutus,Bacteria
15977,Peptoniphilus ovalis,Bacteria
72790,Croceivirga thetidis,Bacteria
49366,Brevibacterium renqingii,Bacteria
72776,Flavobacterium denitrificans,Bacteria
49367,Nakamurella leprariae,Bacteria
72792,Microvirga roseola,Bacteria
72794,Psychroflexus aurantiacus,Bacteria
72795,Halalkalibaculum roseum,Bacteria
72796,Psychroflexus maritimus,Bacteria
72798,Oceanipulchritudo coccoides,Bacteria
72799,Sulfuriroseicoccus oceanibius,Bacteria
72800,Oceaniferula marina,Bacteria
15876,Tichowtungia aerotolerans,Bacteria
49368,Nonomuraea terrae,Bacteria
43170,Sutcliffiella deserti,Bacteria
4287,Haloarcula mannanilytica,Archaea
43175,Paenibacillus monticola,Bacteria
72806,Flavobacterium salilacus subsp. altitudinum,Bacteria
72807,Flavobacterium ajazii,Bacteria
43176,Ornithinibacillus caprae,Bacteria
43177,Paenalkalicoccus suaedae,Bacteria
49371,Streptomyces boncukensis,Bacteria
49374,Streptomyces viridobrunneus,Bacteria
15982,Parabacteroides chartae,Bacteria
49378,Micrococcus lacusdianchii,Bacteria
49379,Mycolicibacterium lacusdiani,Bacteria
49381,Nocardioides lacusdianchii,Bacteria
49382,Microbacterium kunmingense,Bacteria
72812,Devosia lacusdianchii,Bacteria
72813,Sphingomonas lacusdianchii,Bacteria
72809,Draconibacterium halophilum,Bacteria
72815,Kineobactrum salinum,Bacteria
72816,Photobacterium halophilum,Bacteria
72817,Salinimonas marina,Bacteria
72818,Parasphingorhabdus halotolerans,Bacteria
72819,Sulfitobacter albidus,Bacteria
72821,Chitinibacter bivalviorum,Bacteria
72829,Pseudomonas tumuqii,Bacteria
72830,Pseudomonas nicosulfuronedens,Bacteria
72831,Lysobacter antarcticus,Bacteria
49383,Gordonia mangrovi,Bacteria
49384,Cryobacterium zhongshanensis,Bacteria
72823,Chryseobacterium subflavum,Bacteria
72824,Pedobacter polysacchareus,Bacteria
15984,Soehngenia longivitae,Bacteria
72832,Fulvivirga maritima,Bacteria
72834,Actirhodobacter atriluteus,Bacteria
72835,Altererythrobacter flava,Bacteria
72837,Alteromonas alteriprofundi,Bacteria
72839,Sediminibacterium soli,Bacteria
72840,Luteimonas terricola,Bacteria
43181,Fervidibacillus albus,Bacteria
43182,Fervidibacillus halotolerans,Bacteria
72842,Tritonibacter litoralis,Bacteria
72843,Tritonibacter aquimaris,Bacteria
72844,Marinifaba aquimaris,Bacteria
72846,Spartinivicinus marinus,Bacteria
72847,Vibrio algicola,Bacteria
72848,Marinomonas algicola,Bacteria
72850,Paludisphaera soli,Bacteria
72851,Gemmata algarum,Bacteria
72852,Croceivirga litoralis,Bacteria
49391,Cellulosimicrobium composti,Bacteria
15985,Anaeromonas frigoriresistens,Bacteria
15986,Anaeromonas gelatinilytica,Bacteria
72856,Chelativorans alearense,Bacteria
72857,"Chelativorans xinjiangense""",Bacteria
72858,Methylobrevis albus,Bacteria
72859,Stappia albiluteola,Bacteria
72860,Sulfitobacter maritimus,Bacteria
72861,Paracoccus binzhouensis,Bacteria
72862,Paracoccus shandongensis,Bacteria
72863,Mesorhizobium xinjiangense,Bacteria
72865,Thalassotalea algicola,Bacteria
72867,Salinimicrobium nanhaiense,Bacteria
72868,Fulvivirga sedimenti,Bacteria
72869,Salinimicrobium oceani,Bacteria
49392,Mycolicibacter acidiphilus,Bacteria
43183,Saccharibacillus alkalitolerans,Bacteria
43184,Paenibacillus turpanensis,Bacteria
43185,Oceanobacillus salinisoli,Bacteria
72873,Sediminihaliea albiluteola,Bacteria
72874,Wenzhouxiangella limi,Bacteria
72875,Pontibrevibacter nitratireducens,Bacteria
72877,Rhizorhabdus phycosphaerae,Bacteria
72878,Croceimicrobium hydrocarbonivorans,Bacteria
72879,Draconibacterium mangrovi,Bacteria
72884,Maribellus sediminis,Bacteria
15988,"""Iocasia fonsfrigidae""",Bacteria
72888,Devosia marina,Bacteria
72881,Thalassoroseus pseudoceratinae,Bacteria
72882,Winogradskyella endarachnes,Bacteria
72891,Novosphingobium aureum,Bacteria
72892,Aurantiacibacter sediminis,Bacteria
72894,Novosphingobium aquimarinum,Bacteria
72895,Mariniflexile maritimum,Bacteria
72896,Sphingosinithalassobacter tenebrarum,Bacteria
49395,Saccharopolyspora soli,Bacteria
72897,Hymenobacter taeanensis,Bacteria
72898,Spirosoma taeanense,Bacteria
72900,Hymenobacter properus,Bacteria
72902,Hymenobacter negativus,Bacteria
72915,Acidovorax antarcticus,Bacteria
49404,Actinokineopora xiongansis,Bacteria
72920,Pigmentibacter ruber,Bacteria
72940,Pelagicoccus enzymogenes,Bacteria
72941,Tenacibaculum pelagium,Bacteria
72942,Gelidibacter maritimus,Bacteria
72925,Marinobacterium marinum,Bacteria
72927,Pontibacterium sinense ,Bacteria
49408,Actinomarinicola tropica,Bacteria
49411,Rubrobacter marinus,Bacteria
49412,Rubrobacter tropicus,Bacteria
72957,Shinella lacus,Bacteria
49413,Mycobacterium hippophais,Bacteria
72959,"""Rouxiella aceris""",Bacteria
72960,Rahnella laticis,Bacteria
25005,Lentilactobacillus kribbianus,Bacteria
25006,Lacticaseibacillus absianus,Bacteria
72962,Acuticoccus mangrovi,Bacteria
72967,Novosphingobium album,Bacteria
72968,Novosphingobium beihaiensis,Bacteria
72969,Novosphingobium mangrovi,Bacteria
72971,Vibrio ziniensis,Bacteria
25008,Parolsenella catena,Bacteria
25009,Parolsenella massiliensis,Bacteria
72973,Lysobacter profundi,Bacteria
49423,Agromyces seonyuensis,Bacteria
43189,Brevibacillus halotolerans,Bacteria
43190,Metabacillus bambusae,Bacteria
49430,Glycomyces salinus,Bacteria
43191,Deinococcus taeanensis,Bacteria
72990,Caulobacter soli,Bacteria
43272,Paenibacillus alkalitolerans,Bacteria
43192,Deinococcus arenicola,Bacteria
72992,Fulvivirga ligni,Bacteria
43194,Bombilactobacillus apium,Bacteria
82026,Marivivens aquimaris,Bacteria
82028,Aestuariispira ectoiniformans,Bacteria
25014,Phocaeicola faecicola,Bacteria
82072,Fulvivirga ulvae,Bacteria
25018,Mannheimia bovis,Bacteria
82074,Comamonas suwonensis,Bacteria
25020,Anaerostipes faecalis,Bacteria
82075,Flammeovirga agarivorans,Bacteria
82076,Vibrio agarilyticus,Bacteria
82078,Adhaeribacter radiodurans,Bacteria
82079,Pedobacter riviphilus,Bacteria
49442,Streptomyces griseoruber,Bacteria
25021,Phocaeicola vulgatus,Bacteria
25023,Bacteroides nordii,Bacteria
25024,Phocaeicola salanitronis,Bacteria
25025,Bacteroides rodentium,Bacteria
25028,"""Adlercreutzia faecimuris""",Bacteria
49443,Rudaibacter terrae,Bacteria
43208,Neobacillus endophyticus,Bacteria
43210,Paenibacillus jilunlii,Bacteria
43211,Paenibacillus chartarius,Bacteria
43212,Paenibacillus hunanensis,Bacteria
82083,Cochlodiniinecator piscidefendens,Bacteria
82084,Mucilaginibacter inviolabilis,Bacteria
43213,Paenibacillus limicola,Bacteria
43214,Paenibacillus cellulosilyticus,Bacteria
82115,Hymenobacter citatus,Bacteria
82131,Thalassobius mangrovi,Bacteria
82134,Novosphingobium decolorationis,Bacteria
82141,Thalassolituus hydrocarboniclasticus,Bacteria
82142,Alcanivorax profundimaris,Bacteria
43218,Paenibacillus azotifigens,Bacteria
82143,Paenihalocynthiibacter styelae,Bacteria
82144,Alteromonas ponticola,Bacteria
25035,Koleobacter methoxysyntrophicus,Bacteria
43220,Paenibacillus ihbetae,Bacteria
43221,Peribacillus faecalis,Bacteria
82147,Arenimonas subflava,Bacteria
25045,Collinsella massiliensis,Bacteria
82148,Vibrio coralliilyticus,Bacteria
25056,Collinsella vaginalis,Bacteria
43222,Paenibacillus crassostreae,Bacteria
82149,Fluviispira vulneris,Bacteria
82150,Sandaracinobacteroides hominis,Bacteria
82154,Cysteiniphilum marinum,Bacteria
43226,Alicyclobacillus fodiniaquatilis,Bacteria
25065,Clostridium mobile,Bacteria
25071,Tissierella simiarum,Bacteria
25073,Bacteroides parvus,Bacteria
25076,Lentihominibacter hominis,Bacteria
25079,Clostridium facile,Bacteria
25080,Agathobaculum faecis,Bacteria
25083,Ligaoa zhengdingensis,Bacteria
25085,Fumia xinanensis,Bacteria
25086,Blautia celeris,Bacteria
25087,Christensenella tenuis,Bacteria
25088,Dorea hominis,Bacteria
25089,Jutongia huaianensis,Bacteria
25093,Hydrogeniiclostridium hominis,Bacteria
25094,Clostridium lentum,Bacteria
25096,Luoshenia tenuis,Bacteria
25098,Lawsonibacter celer,Bacteria
82165,Brevundimonas huaxiensis,Bacteria
82166,Kluyvera sichuanensis,Bacteria
43228,Alteribacter salitolerans,Bacteria
82167,Flavobacterium endoglycinae,Bacteria
4288,Haloferax litoreum,Archaea
4289,Haloferax marinisediminis,Archaea
4290,Haloferax marinum,Archaea
43231,Lactococcus allomyrinae,Bacteria
82169,Limnobaculum parvum,Bacteria
25103,"""Hallella absiana""",Bacteria
25105,Clostridium vitabionis,Bacteria
25106,Faecalicatena absiana,Bacteria
49461,Nocardioides palaemonis,Bacteria
49462,Tessaracoccus palaemonis,Bacteria
82182,Aquamicrobium zhengzhouense,Bacteria
82183,Ottowia caeni,Bacteria
82184,Lysobacter lactosilyticus,Bacteria
82185,Chthonobacter rhizosphaerae,Bacteria
82186,Azospirillum tabaci,Bacteria
43235,Niallia alba,Bacteria
25112,Butyricicoccus intestinisimiae,Bacteria
25127,Hungatella hominis,Bacteria
25128,Youxingia wuxianensis,Bacteria
25129,Parabacteroides hominis,Bacteria
25132,Zongyangia hominis,Bacteria
25134,Lawsonibacter hominis,Bacteria
25135,Lawsonibacter faecis,Bacteria
25138,Roseburia difficilis,Bacteria
25140,Roseburia zhanii,Bacteria
25141,Gehongia tenuis,Bacteria
25142,Guopingia tenuis,Bacteria
25143,Mediterraneibacter hominis,Bacteria
25145,Fusobacterium hominis,Bacteria
25147,Megasphaera hominis,Bacteria
25148,Dysosmobacter hominis,Bacteria
25150,Anaerosacchariphilus hominis,Bacteria
25151,"""Eggerthella hominis""",Bacteria
25155,Bacteroides facilis,Bacteria
25159,Veillonella hominis,Bacteria
82187,Sphingomonas cavernae,Bacteria
82188,Oleomonas cavernae,Bacteria
82189,Massilia cavernae,Bacteria
82190,Pseudomonas cavernicola,Bacteria
82191,Pseudomonas cavernae,Bacteria
82192,Devosia sediminis,Bacteria
82193,Massilia puerhi,Bacteria
49467,Puerhibacterium puerhi,Bacteria
82195,Aestuariibaculum sediminum,Bacteria
82196,Halomonas bachuensis,Bacteria
49469,Aeromicrobium stalagmiti ,Bacteria
82197,Paracoccus maritimus,Bacteria
82198,Halomonas maris,Bacteria
82199,Halomonas sedimenti,Bacteria
43242,Paenibacillus puerhi,Bacteria
82207,Luteimonas deserti,Bacteria
82208,Luteimonas salinisoli,Bacteria
49471,Ruania alkalisoli,Bacteria
82209,Fulvivirga lutea,Bacteria
43245,Bacillus suaedaesalsae,Bacteria
43247,Marinilactibacillus kalidii,Bacteria
43248,Aquibacillus kalidii,Bacteria
82215,Pseudogemmobacter hezensis,Bacteria
82223,Pelagibius marinus,Bacteria
82224,Nisaea sediminum,Bacteria
82225,Oricola nitratireducens,Bacteria
82226,Microbulbifer hainanensis,Bacteria
82227,Luteolibacter marinus,Bacteria
25160,Bacteroides humanifaecis,Bacteria
82228,Pseudomonas guryensis,Bacteria
82229,Pseudomonas ullengensis,Bacteria
82230,Falsirhodobacter algicola,Bacteria
82234,Aliidiomarina indica,Bacteria
82235,Pararhodonellum marinum,Bacteria
82247,Gemmobacter fulvus,Bacteria
49476,Qaidamihabitans albus,Bacteria
49478,Propioniciclava soli ,Bacteria
82248,Luteimonas saliphila,Bacteria
82249,Shewanella oncorhynchi,Bacteria
82250,Chryseobacterium turcicum,Bacteria
82251,Chryseobacterium muglaense,Bacteria
82253,Flavobacterium acetivorans,Bacteria
82255,Flavobacterium kayseriense,Bacteria
82256,Flavobacterium muglaense,Bacteria
82257,Flavobacterium pisciphilum,Bacteria
82258,"""Flavobacterium flavipigmentatum""",Bacteria
82259,Flavobacterium lipolyticum,Bacteria
82260,Flavobacterium cupriresistens,Bacteria
82261,Flavobacterium erciyesense,Bacteria
82262,Flavobacterium turcicum,Bacteria
82263,Flavobacterium galactosidilyticum,Bacteria
82265,Myroides oncorhynchi,Bacteria
43249,Viridibacillus soli,Bacteria
43250,Sediminibacillus dalangtanensis,Bacteria
43253,Oceanobacillus alkalisoli,Bacteria
43254,Oceanobacillus saliphilus,Bacteria
43257,Deinococcus aquaedulcis,Bacteria
43258,Deinococcus aestuarii,Bacteria
82266,Bradyrhizobium aeschynomenes,Bacteria
82268,Sabulicella rubraurantiaca,Bacteria
82269,Arenibaculum pallidiluteum,Bacteria
82271,Rubellimicrobium arenae,Bacteria
82274,Rufibacter roseolus,Bacteria
82276,Sabulibacter ruber,Bacteria
82277,Rufibacter aurantiacus,Bacteria
82278,Desertivirga arenae,Bacteria
82281,Desertivirga brevis,Bacteria
82282,Longitalea luteola,Bacteria
82283,Longitalea arenae,Bacteria
82285,Telluribacter roseus,Bacteria
82286,Aridibaculum aurantiacum,Bacteria
25164,Sulfurovum indicum,Bacteria
49495,Nesterenkonia marinintestina,Bacteria
43261,Metabacillus flavus,Bacteria
82302,Muricauda profundi,Bacteria
25162,Thermophilibacter immobilis,Bacteria
25163,Blautia liquoris,Bacteria
49499,Agromyces cavernae,Bacteria
72726,Roseomonas ponticola,Bacteria
82290,Sphingopyxis yananensis,Bacteria
49502,Rhodococcus yananensis,Bacteria
82315,Muricauda abyssi,Bacteria
82316,Lysobacter ciconiae,Bacteria
43264,Neobacillus sedimentimangrovi,Bacteria
25176,Anaerofilum hominis,Bacteria
25177,Selenomonas ruminis,Bacteria
49504,Nocardioides malaquae,Bacteria
82318,Mangrovicoccus algicola,Bacteria
82319,Neiella litorisoli,Bacteria
82333,Qipengyuania soli,Bacteria
82334,Salipiger mangrovisoli,Bacteria
82335,Gimibacter soli,Bacteria
82336,Neisseria yangbaofengii,Bacteria
82338,Inhella gelatinilytica,Bacteria
82339,Shewanella zhuhaiensis,Bacteria
82340,Shewanella jiangmenensis,Bacteria
82347,Zophobihabitans entericus,Bacteria
82348,Sphingobacterium litopenaei,Bacteria
49507,Canibacter zhoujuaniae,Bacteria
49511,Nanchangia anserum,Bacteria
49514,Changpingibacter yushuensis ,Bacteria
49515,Flavimonilis rhizosphaerae,Bacteria
43273,Brevibacillus composti,Bacteria
82351,Pedobacter segetis,Bacteria
82352,Flavobacterium agrisoli,Bacteria
82353,Mucilaginibacter segetis,Bacteria
82357,Sphingosinicella flava,Bacteria
82358,Sphingomonas sabuli,Bacteria
82361,Aegicerativicinus sediminis,Bacteria
82362,Gymnodinialimonas phycosphaerae,Bacteria
82363,Pedobacter endophyticus,Bacteria
43277,Vagococcus allomyrinae,Bacteria
43278,Fodinisporobacter ferrooxydans,Bacteria
82366,Aurantimonas marina,Bacteria
82372,Marinomonas colpomeniae,Bacteria
43279,Paenibacillus aurantius,Bacteria
82375,Gracilibacillus suaedae,Bacteria
43280,Tumebacillus amylolyticus,Bacteria
82377,Saccharophagus degradans,Bacteria
82379,Fontisphaera persica,Bacteria
49525,Nocardiopsis coralli,Bacteria
49527,Miltoncostaea oceani,Bacteria
25190,Thermococcus argininiproducens,Archaea
43283,Planococcus alpniumensis,Bacteria
82381,Sphingobacterium faecale,Bacteria
82384,Dyella sedimenti,Bacteria
49528,Nocardioides nematodiphilus,Bacteria
82386,Brevundimonas vitisensis,Bacteria
82387,Parasphingorhabdus cellanae,Bacteria
82388,Polaribacter batillariae,Bacteria
82389,Polaribacter cellanae,Bacteria
49535,Mycolicibacterium baixiangningiae,Bacteria
49536,Nocardioides campestrisoli ,Bacteria
49537,Nocardioides ochotonae ,Bacteria
21155,Streptococcus hohhotensis,Bacteria
21157,"""Streptococcus humanilactis""",Bacteria
25195,"""Phocaeicola faecalis""",Bacteria
25200,"""Caproiciproducens faecalis""",Bacteria
25201,Succinivibrio faecicola,Bacteria
43285,Paenibacillus abyssi,Bacteria
49539,Microbacterium marinilacus,Bacteria
49540,Streptomyces thermoautotrophicus,Bacteria
82390,Methylophilus methylotrophus,Bacteria
82392,Massilia violaceinigra,Bacteria
25219,Anaerobiospirillum succiniciproducens,Bacteria
25220,Anaerobiospirillum thomasii,Bacteria
25222,Succinivibrio dextrinosolvens,Bacteria
82393,Sphingobacterium rhinopitheci,Bacteria
82394,Faecalibacter rhinopitheci,Bacteria
82395,Sphingobacterium bovistauri,Bacteria
82396,Advenella mandrilli,Bacteria
82398,Marinobacter mangrovi,Bacteria
82402,Arenibacterium arenosum,Bacteria
82404,Photobacterium arenosum,Bacteria
82405,Marinobacterium arenosum,Bacteria
82406,Pseudomarimonas arenosa,Bacteria
82407,Pseudomonas insulae,Bacteria
82409,Snuella sedimenti,Bacteria
82410,Echinicola arenosa,Bacteria
43287,Paenibacillus artemisiicola,Bacteria
43288,Paenibacillus lignilyticus,Bacteria
49541,Micromonospora humida,Bacteria
49542,Micromonospora antibiotica,Bacteria
49543,Micromonospora humidisoli,Bacteria
49544,Streptomyces montanisoli ,Bacteria
82411,Pontibaca salina,Bacteria
82412,Aliiroseovarius sediminis,Bacteria
82417,Salegentibacter maritimus,Bacteria
82418,Robertkochia sediminum,Bacteria
82420,Gelidibacter pelagius,Bacteria
82422,Winogradskyella marina,Bacteria
82425,Orrella daihaiensis,Bacteria
82427,Sneathiella sedimenti,Bacteria
82429,Roseibium limicola,Bacteria
82430,Roseibium sediminicola,Bacteria
82431,Marinobacter arenosus,Bacteria
82432,Zhongshania aquimaris,Bacteria
49546,Amycolatopsis dendrobii ,Bacteria
49547,Actinomadura violacea,Bacteria
82460,Hankyongella ginsenosidimutans,Bacteria
